Account,date,daily_pnl,num_trades,avg_trade_size_usd,total_volume_usd,win_rate,long_short_ratio,avg_leverage,classification,cumulative_pnl,rolling_max_pnl,drawdown_proxy
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-07-12,1040.616939,88,580.1653888888889,104429.77,0.35,0.8556700942714424,28.658958492003556,Fear,5868.261528999999,5868.261528999999,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-08-12,227.072158,24,423.3769565217391,29213.01,0.36231884057971014,0.9166666412037044,21.456181316732568,Fear,6095.333687,6095.333687,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-09-12,311.290605,19,399.53854545454544,21974.62,0.34545454545454546,1.3913042873345962,11.766031052045008,Fear,6406.6242919999995,6406.6242919999995,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-10-12,1474.670598,118,512.06510989011,93195.85,0.36813186813186816,1.4931506644773882,15.583893666380431,Neutral,7881.29489,7881.29489,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-11-12,1157.689489,123,307.6034769230769,99971.13,0.3353846153846154,0.5624999972956731,23.608690152705794,Greed,9038.984379,9038.984379,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-12,574.398074,102,458.38842767295597,72883.76,0.2893081761006289,0.8928571322278913,12.192901519793208,Greed,9613.382453,9613.382453,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-01,17.784696,11,632.90125,10126.42,0.1875,1.2857141020408425,7.945187630896102,Greed,9631.167149,9631.167149,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-02,526.448209,23,490.5812121212121,16189.18,0.696969696969697,2.299999770000023,18.238116549594626,Greed,10157.615358,10157.615358,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-03,109.593094,17,617.1918518518519,16664.18,0.4444444444444444,0.2272727169421492,14.03672305514979,Greed,10267.208452,10267.208452,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-04,-680.287463,7,247.43947368421055,4701.35,0.3157894736842105,0.4615384260355057,44.245737839977274,Greed,9586.920989,10267.208452,680.2874630000006
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-05,37.385304,3,299.0128571428572,2093.09,0.14285714285714285,0.0,45.492854647428956,Greed,9624.306293,10267.208452,642.9021590000011
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,677.276764,43,548.5241111111111,49367.17,0.4777777777777778,0.4999999916666668,14.406837162381143,Greed,10301.583057,10301.583057,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,-782.6517170000001,83,475.55675925925925,51360.13,0.25,3.3199998672000053,8.42559168197461,Greed,9518.93134,10301.583057,782.6517170000006
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,349.12092600000005,17,1106.6938095238095,23240.57,0.38095238095238093,0.1666666574074079,7.264707407721563,Fear,9868.052266,10301.583057,433.5307909999992
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,93.006465,3,405.9275,1623.71,0.75,2.9999970000030003,15.511587320463255,Greed,9961.058731,10301.583057,340.52432600000066
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,846.655814,38,321.5754901960784,32800.7,0.23529411764705882,0.9999999803921573,18.291779962242785,Fear,10807.714545,10807.714545,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,2440.916534,135,633.5157142857142,115299.86,0.4010989010989011,1.4594594397370346,13.262825814497065,Fear,13248.631078999999,13248.631078999999,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,376.017126,19,591.2160606060606,19510.13,0.36363636363636365,0.26923075887574005,0.20692900197898056,Fear,13624.648205,13624.648205,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,7.052034,11,635.2357142857143,8893.3,0.14285714285714285,5.9999970000015,7.876908856342152,Fear,13631.700239,13631.700239,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,73.451675,30,628.7080701754386,35836.36,0.2631578947368421,0.5405405259313372,13.74564519642088,Fear,13705.151914,13705.151914,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,874.3810560000001,22,389.9655882352941,13258.83,0.47058823529411764,0.6999999650000017,19.954401719253323,Fear,14579.53297,14579.53297,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,444.266681,21,502.8234375,16090.35,0.21875,30.999969000031,26.978079823040666,Fear,15023.799651,15023.799651,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,0.0,2,874.78,1749.56,0.0,2000000.0,3.024021692406626,Fear,15023.799651,15023.799651,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,8.594753,18,439.9673684210526,16718.76,0.10526315789473684,0.027027026296566857,34.139839431110005,Neutral,15032.394404,15032.394404,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-02,32.72269,3,431.90000000000003,1295.7,0.3333333333333333,1.9999980000020001,0.862705196610977,Greed,15065.117094,15065.117094,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-03,423.18325600000003,16,550.0914285714285,11551.92,0.2857142857142857,1.6249997968750256,12.058937803634318,Unknown,15488.30035,15488.30035,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-04,-132.88134,17,586.6572,14666.43,0.4,0.19047618140589612,10.928787123295121,Unknown,15355.41901,15488.30035,132.8813399999999
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-06-01,559.643925,32,414.94607142857143,34855.47,0.20238095238095238,0.47368420221606666,25.612317961708623,Unknown,15915.062935,15915.062935,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-06-02,922.6724320000001,42,414.6168253968254,26120.86,0.23809523809523808,1.6249999322916695,15.581567529284632,Unknown,16837.735367,16837.735367,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-06-03,102.92652,11,742.9966666666666,8915.96,0.5,0.4999999375000079,11.969890454999353,Unknown,16940.661887,16940.661887,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-06-04,-1400.5515480000001,12,661.3813333333333,9920.72,0.26666666666666666,0.6666665925926009,16.844882157684943,Unknown,15540.110338999999,16940.661887,1400.5515479999995
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-07-01,289.257865,17,1311.98475,52479.39,0.775,2.9999997000000302,9.606318606737007,Unknown,15829.368204,16940.661887,1111.293682999998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-07-02,126.11297599999999,6,288.2288235294118,4899.89,0.8235294117647058,1.1249998593750177,47.94373800584762,Unknown,15955.48118,16940.661887,985.1807069999977
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-07-03,781.670551,48,463.668064516129,28747.42,0.25806451612903225,2.263157775623275,13.974655612617607,Unknown,16737.151730999998,16940.661887,203.51015600000028
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-07-04,-5651.552238,23,569.6545833333333,27343.420000000002,0.14583333333333334,0.7777777489711944,14.419406733790872,Unknown,11085.599493,16940.661887,5855.062393999999
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-08-01,1377.989592,108,524.9171122994652,98159.5,0.3155080213903743,2.016128999739855,14.109722259555028,Unknown,12463.589085,16940.661887,4477.072801999999
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-08-02,78.902492,15,532.6045454545455,11717.3,0.22727272727272727,6.333331222222926,16.278183336587148,Unknown,12542.491576999999,16940.661887,4398.1703099999995
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-08-03,119.3611,24,449.9274193548387,13947.75,0.22580645161290322,5.199998960000208,7.111322546723762,Unknown,12661.852676999999,16940.661887,4278.809209999999
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-08-04,-6745.027414,28,700.9559523809525,29440.15,0.2619047619047619,0.5555555349794246,12.500396766887533,Unknown,5916.825263,16940.661887,11023.836624
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-09-01,279.587921,57,498.5522105263158,47362.46,0.18947368421052632,0.8999999820000004,19.161862843425048,Unknown,6196.413184,16940.661887,10744.248702999997
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-09-02,378.027954,19,352.76931034482755,10230.31,0.7586206896551724,0.4499999775000011,23.213317251276695,Unknown,6574.441138,16940.661887,10366.220748999998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-09-03,0.0,8,827.6537500000001,6621.2300000000005,0.0,8000000.0,17.739315698191778,Unknown,6574.441138,16940.661887,10366.220748999998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-09-04,-3911.273892,35,638.1583928571429,35736.87,0.4642857142857143,0.9310344506539844,10.763651134209777,Unknown,2663.1672459999995,16940.661887,14277.494641
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-10-01,-271.259943,51,586.3769072164948,56878.56,0.26804123711340205,0.6724137815101072,21.830784667788503,Unknown,2391.9073029999995,16940.661887,14548.754583999998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-10-02,4.42722,4,521.32,3127.92,0.3333333333333333,0.0,10.188666596561209,Unknown,2396.3345229999995,16940.661887,14544.327363999999
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-10-03,0.0,13,734.3568750000001,11749.710000000001,0.0,16000000.0,12.573195705024261,Unknown,2396.3345229999995,16940.661887,14544.327363999999
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-10-04,258.032458,13,520.317619047619,10926.67,0.38095238095238093,5.999998000000667,5.681269431449998,Unknown,2654.3669809999997,16940.661887,14286.294906
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-11-01,71.39075800000003,17,484.43128205128204,18892.82,0.1794871794871795,0.6956521436672981,16.02702458765624,Unknown,2725.7577389999997,16940.661887,14214.904147999998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-11-02,314.918282,12,456.26176470588234,7756.45,0.4117647058823529,0.41666663194444736,9.380093790403171,Unknown,3040.6760209999993,16940.661887,13899.985865999999
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-11-03,266.837111,24,504.60375,16147.32,0.125,2.199999780000022,15.730879732676224,Unknown,3307.5131319999996,16940.661887,13633.148754999998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-11-04,608.246567,11,378.8592857142857,10608.06,0.6071428571428571,0.9999999285714337,10.726673187829373,Unknown,3915.7596989999993,16940.661887,13024.902188
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-12-01,103.67729899999999,19,282.01,12408.44,0.13636363636363635,0.2941176384083048,28.5878317565324,Unknown,4019.4369979999997,16940.661887,12921.224889
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-12-02,117.09923500000001,5,661.658,3308.29,0.8,1.499999250000375,2.982368163625893,Unknown,4136.536233,16940.661887,12804.125654
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-12-03,78.714444,4,738.5457142857142,5169.82,0.42857142857142855,0.0,0.6846364830005861,Unknown,4215.250676999999,16940.661887,12725.411209999998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-12-04,3105.920269,14,550.1919512195121,22557.87,0.5853658536585366,1.7333332177777856,11.904666680990449,Unknown,7321.170946,16940.661887,9619.490940999998
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-04,444.205198,4,37473.885625,599582.17,0.625,1.666666388888935,0.006332781301958675,Greed,444.205198,444.205198,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,1,10522.962631578948,199936.29,0.0,19000000.0,0.2726303133738006,Fear,444.205198,444.205198,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,4,16666.611,999996.66,0.0,60000000.0,3.5486627818910463,Fear,444.205198,444.205198,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,8,5549.306774193548,860142.5499999999,0.0,155000000.0,14.448345937009112,Fear,444.205198,444.205198,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,6,8264.040980392158,421466.09,0.0,51000000.0,13.256144865605952,Fear,444.205198,444.205198,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-05-04,31134.240601999998,4,5175.765784313725,527928.11,1.0,0.0,19.650427365894387,Unknown,31578.445799999998,31578.445799999998,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-06-03,5109.859504,2,9685.342,145280.13,0.3333333333333333,1.99999960000008,5.024082382713965,Unknown,36688.305303999994,36688.305303999994,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-06-04,0.0,10,5508.490970873787,567374.5700000001,0.0,103000000.0,17.996632686416866,Unknown,36688.305303999994,36688.305303999994,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-07-03,0.0,2,1755.7517543859651,100077.85,0.0,57000000.0,32.883503498780975,Unknown,36688.305303999994,36688.305303999994,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-07-04,13642.628143,9,7781.819788359788,1470763.94,0.21164021164021163,3.7249999068750026,30.986883216903454,Unknown,50330.933446999996,50330.933446999996,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-08-01,0.0,5,5040.074460431654,700570.35,0.0,139000000.0,46.006332928018566,Unknown,50330.933446999996,50330.933446999996,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-08-04,221.0,2,52275.0,156825.0,0.3333333333333333,0.499999750000125,3.4248572872846635e-05,Unknown,50551.933446999996,50551.933446999996,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-09-01,35352.95374,5,7755.243541666667,744503.38,0.5833333333333334,0.7142857015306125,21.918875297131592,Unknown,85904.88718699999,85904.88718699999,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-09-04,107892.62706,12,17935.84644827586,5201395.47,0.4724137931034483,1.0279720207834124,11.597642087930073,Unknown,193797.51424699998,193797.51424699998,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-10-01,2812.7685,1,4195.841481481481,113287.72,1.0,0.0,23.030131282137674,Unknown,196610.282747,196610.282747,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-10-03,0.08712,7,5590.744561403509,637344.88,0.008771929824561403,112.999887000113,34.68962907256676,Unknown,196610.36986699997,196610.36986699997,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-10-04,84856.33534,15,26118.342432432433,5798272.0200000005,0.36036036036036034,1.7749999778125003,4.498864009687791,Unknown,281466.705207,281466.705207,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-11-03,0.0,2,3216.501666666667,270186.14,0.0,84000000.0,25.05493810568115,Unknown,281466.705207,281466.705207,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-11-04,122461.112004,4,24390.13621621622,1804870.08,1.0,0.0,19.11036903239508,Unknown,403927.817211,403927.817211,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-12-01,927.412681,1,830.1821794871795,323771.05,1.0,0.0,90.30350992836111,Unknown,404855.229892,404855.229892,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-12-04,0.0,4,16878.26676470588,1147722.14,0.0,0.0,2.944059573400178,Unknown,404855.229892,404855.229892,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-04,0.840939,9,4654.808275862069,134989.44,0.06896551724137931,6.24999843750039,0.016085861018658613,Greed,0.840939,0.840939,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-05,0.0,3,6216.103571428571,87025.45,0.0,14000000.0,0.10579857700631987,Greed,0.840939,0.840939,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-07,1202.488212,4,7476.965384615385,97200.55,0.6923076923076923,0.1818181652892577,0.06086822537180659,Greed,1203.329151,1203.329151,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-08,0.0,3,11076.539230769231,143995.01,0.0,13000000.0,0.02568230919790254,Greed,1203.329151,1203.329151,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-10,0.0,2,34988.58,139954.32,0.0,4000000.0,7.394010417764982e-05,Greed,1203.329151,1203.329151,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-11,1040.5747959999999,5,25670.122222222224,231031.1,0.2222222222222222,3.499998250000875,0.00030439671542154884,Greed,2243.903947,2243.903947,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-01-12,337.835516,6,22229.845925925925,600205.84,0.5925925925925926,0.2272727169421492,0.0005556979794490728,Greed,2581.739463,2581.739463,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-04,883.760812,11,6072.016756756757,224664.62,0.32432432432432434,0.19354838085327802,0.03349412577559917,Greed,3465.500275,3465.500275,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-08,0.0,6,8221.31,295967.16,0.0,34.999965000035004,0.08772221364267457,Greed,3465.500275,3465.500275,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-09,0.0,1,15000.21,30000.42,0.0,2000000.0,0.004828589873286909,Greed,3465.500275,3465.500275,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-10,0.0,1,24988.585,99954.34,0.0,4000000.0,0.001410185943683339,Greed,3465.500275,3465.500275,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-11,0.0,1,20000.0,40000.0,0.0,2000000.0,7.910271190806989e-05,Greed,3465.500275,3465.500275,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-02-12,754.7378,7,17691.249411764704,300751.24,0.35294117647058826,1.8333330277778286,1.685637347856972e-05,Greed,4220.238074999999,4220.238074999999,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-05,5319.861625,4,12059.708260869564,277373.29,0.6956521739130435,0.0,0.05258500385204002,Greed,9540.099699999999,9540.099699999999,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-07,1118.387284,4,10388.008,103880.08,0.4,10000000.0,0.006812916487366644,Greed,10658.486984,10658.486984,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-08,0.0,2,8652.23,112478.98999999999,0.0,13000000.0,0.2917403874385914,Greed,10658.486984,10658.486984,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-10,0.0,1,30002.25,120009.0,0.0,4000000.0,0.00020748027179533956,Greed,10658.486984,10658.486984,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-11,0.0,2,27498.585,109994.34,0.0,4000000.0,0.00017814710862784633,Greed,10658.486984,10658.486984,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-12,1467.1002210000001,6,31374.63555555556,282371.72000000003,0.4444444444444444,1.249999687500078,5.648787206998505e-05,Greed,12125.587205,12125.587205,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,4,2999.6165625,95987.73,0.0,0.0,0.1343861125625589,Greed,12125.587205,12125.587205,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,0.0,3,8999.890000000001,53999.340000000004,0.0,0.0,0.13446176275904806,Greed,12125.587205,12125.587205,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,6,18215.87285714286,255022.22,0.0,14000000.0,0.025324718551080684,Greed,12125.587205,12125.587205,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,-108604.496278,4,12521.542916666665,901551.09,0.0,0.19999999666666674,0.43720575731966305,Greed,-96478.909073,12125.587205,108604.496278
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,1,35004.98,35004.98,0.0,1000000.0,0.002198615779361126,Greed,-96478.909073,12125.587205,108604.496278
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,2259.351364,8,16623.486153846156,432210.64,0.5,0.9999999230769291,0.0001544509180384677,Greed,-94219.557709,12125.587205,106345.144914
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,291.35271,7,20080.955384615383,261052.41999999998,0.23076923076923078,3.3333322222225923,5.120199517920315e-05,Greed,-93928.20499900001,12125.587205,106053.79220400001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,4444.4983010000005,4,17253.157,172531.56999999998,0.7,10000000.0,0.33649752633685753,Greed,-89483.706698,12125.587205,101609.293903
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,1,5996.512500000001,23986.050000000003,0.0,0.0,0.06115287850605041,Greed,-89483.706698,12125.587205,101609.293903
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,0.0,7,13514.937,270298.74,0.0,20000000.0,0.03889399749185775,Greed,-89483.706698,12125.587205,101609.293903
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,-4779.219012,4,12572.832941176472,213738.16,0.0,7.499996250001875,0.007910030252994067,Greed,-94262.92571,12125.587205,106388.512915
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,5767.161892,7,16822.36472222222,605605.13,0.6666666666666666,0.3333333209876548,0.0004137737048015885,Greed,-88495.763818,12125.587205,100621.35102300001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,678.4759280000001,2,20062.723,200627.23,0.5,0.99999980000004,0.004383638115357674,Neutral,-87817.28789,12125.587205,99942.87509500001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,1435.68724,8,40074.16368421053,761409.11,0.10526315789473684,0.0,0.0017568885943534055,Greed,-86381.60065000001,12125.587205,98507.18785500001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-04,236.33513399999998,5,4263.979375,68223.67,0.25,0.0,0.16623591756779604,Greed,-86145.265516,12125.587205,98270.852721
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-05,968.59038,5,22890.714444444442,206016.43,0.4444444444444444,7.9999920000080005,0.004776876570608478,Greed,-85176.675136,12125.587205,97302.26234100001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,2,8747.6675,34990.67,0.0,4000000.0,0.013735881732730753,Greed,-85176.675136,12125.587205,97302.26234100001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,130.487079,6,13642.298181818182,300130.56,0.22727272727272727,0.37499997656250145,0.0010532987745172802,Greed,-85046.188057,12125.587205,97171.77526200001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,2821.24842,4,10158.865,121906.38,0.5833333333333334,0.7142856122449125,0.00047362945091746807,Greed,-82224.939637,12125.587205,94350.526842
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-12,7206.315268,18,25128.245762711864,1482566.5,0.3559322033898305,1.9499999025000048,0.01452158978610165,Greed,-75018.624369,12125.587205,87144.211574
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,2,2173.397391304348,49988.14,0.0,0.0,0.12068486378915175,Fear,-75018.624369,12125.587205,87144.211574
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,656.21704,4,9890.126,98901.26000000001,0.7,0.6666665555555741,0.0007782254623634167,Fear,-74362.407329,12125.587205,86487.994534
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-06,7329.223137999999,4,15114.859615384614,785972.7,0.5769230769230769,2.9999997692307874,0.39837235219187345,Fear,-67033.18419100001,12125.587205,79158.77139600001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,0.0,2,10475.459523809524,219984.65,0.0,0.0,0.0030378905617491295,Fear,-67033.18419100001,12125.587205,79158.77139600001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,628.96246,2,30314.425,60628.85,0.5,0.9999990000010001,6.552092382902856e-06,Fear,-66404.221731,12125.587205,78529.808936
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,2342.996384,1,49620.3625,198481.45,1.0,4000000.0,2.687993289807379e-05,Fear,-64061.225347,12125.587205,76186.812552
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,0.0,5,5827.370357142857,163166.37,0.0,0.0,0.3230302085627816,Fear,-64061.225347,12125.587205,76186.812552
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,0.0,4,6583.419,65834.19,0.0,10000000.0,0.020474079615313466,Fear,-64061.225347,12125.587205,76186.812552
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-06,0.0,3,6428.95,45002.65,0.0,7000000.0,0.07188243626752933,Fear,-64061.225347,12125.587205,76186.812552
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-10,5396.546638,3,12416.672857142858,434583.55,0.9428571428571428,33.999966000034,0.39996142477569246,Fear,-58664.678709,12125.587205,70790.265914
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,646.3734049999999,6,10026.734583333333,240641.63,0.25,2.9999995000000834,0.0005405124198374966,Fear,-58018.305304,12125.587205,70143.892509
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,0.0,2,8570.51857142857,59993.63,0.0,0.0,0.0014139656503305853,Fear,-58018.305304,12125.587205,70143.892509
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,0.0,1,19021.280000000002,57063.840000000004,0.0,0.0,0.005815096780514868,Fear,-58018.305304,12125.587205,70143.892509
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-05,1147.595856,5,8679.6232,216990.58,0.44,0.5624999648437522,0.033976793953252885,Fear,-56870.709448,12125.587205,68996.296653
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,0.0,1,4199.992,20999.96,0.0,5000000.0,0.0054996469111991495,Fear,-56870.709448,12125.587205,68996.296653
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-08,11147.900554,2,11003.166666666666,132038.0,0.75,0.33333329629630043,0.004816658712960093,Fear,-45722.808894,12125.587205,57848.396099000005
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-10,396.06272,5,15742.852142857142,220399.93,0.21428571428571427,3.6666654444448517,0.00021633746803538054,Fear,-45326.746174,12125.587205,57452.333379
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-11,0.0,4,16666.712222222224,150000.41,0.0,9000000.0,5.788071735629289e-05,Fear,-45326.746174,12125.587205,57452.333379
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-12,2350.499742,8,21156.991764705883,359668.86,0.4117647058823529,3.2499991875002032,7.488512213047659e-05,Fear,-42976.246432,12125.587205,55101.833637
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-04,5207.443414,5,8578.926097560974,351735.97,0.8780487804878049,39.999960000040005,0.22439441255483122,Fear,-37768.803018000006,12125.587205,49894.39022300001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-05,2101.741695,7,7131.0,156882.0,0.2727272727272727,2.6666662222222963,0.01816755283469808,Neutral,-35667.061323,12125.587205,47792.648528000005
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-06,0.0,1,6000.075,24000.3,0.0,4000000.0,0.012715757675663764,Neutral,-35667.061323,12125.587205,47792.648528000005
